product_names,prices,links,ratings,reviews
Toshiba X300 PRO 10TB High Workload Performance for Creative Professionals 3.5-Inch Internal Hard Drive – Up to 300 TB/Year Workload Rate CMR SATA 6 GB/s 7200 RPM 512 MB Cache - HDWR51AXZSTB ,241.,https://www.amazon.com//Toshiba-Workload-Performance-Creative-Professionals/dp/B09TQ8D24M/ref=sr_1_407?dib=eyJ2IjoiMSJ9.hc4As3MPl6UqeVMZbWxpQb1aCfLDbaZW2g5Z1vUiTM9679vG6-fI8JbvQ9-uAgMe_6zzmuKBDhY1H1L0smXuOcbiKEMM_Ifgx8EhTgZbZvM7oEBmTmRc3va6gKcqYtHhjWzRguU7r8bdoAXRFqS6aJysebWZnXd3nbLtG2q3thS1Lz4B4-rpsBLGHjObkrbYRrOwwkzIfDk-3m0dv8zUwG46YezTdOGC8XbWP2XsFpNP2MMZX09R2pTbDVk99SQLXzOpCIm25jDJRrSMNLK8yDkY08vf2T3VnwFVkDpESec.hADEMiQDg9DPO65C7Uwq_AFhmEdEnzBt4Ng_Oq9WIeg&dib_tag=se&qid=1715635081&s=computers-intl-ship&sr=1-407&xpid=6WPKxhuQjC3j5,4.9,12
Western Digital 2TB Gaming Drive works with Playstation 4 Portable External Hard Drive - WDBDFF0020BBK-WESN ,159.,https://www.amazon.com//Gaming-Drive-Playstation-Portable-External/dp/B07HKMXJLY/ref=sr_1_408?dib=eyJ2IjoiMSJ9.hc4As3MPl6UqeVMZbWxpQb1aCfLDbaZW2g5Z1vUiTM9679vG6-fI8JbvQ9-uAgMe_6zzmuKBDhY1H1L0smXuOcbiKEMM_Ifgx8EhTgZbZvM7oEBmTmRc3va6gKcqYtHhjWzRguU7r8bdoAXRFqS6aJysebWZnXd3nbLtG2q3thS1Lz4B4-rpsBLGHjObkrbYRrOwwkzIfDk-3m0dv8zUwG46YezTdOGC8XbWP2XsFpNP2MMZX09R2pTbDVk99SQLXzOpCIm25jDJRrSMNLK8yDkY08vf2T3VnwFVkDpESec.hADEMiQDg9DPO65C7Uwq_AFhmEdEnzBt4Ng_Oq9WIeg&dib_tag=se&qid=1715635081&s=computers-intl-ship&sr=1-408&xpid=6WPKxhuQjC3j5,4.8,"6,697"
"CablesOnline 36 inch Universal Floppy Drive Ribbon Cable for 3.5 or 5.25in Drives, (FF-002) ",12.,https://www.amazon.com//CablesOnline-Universal-Floppy-Ribbon-5-25in/dp/B00FZ3IL80/ref=sr_1_409?dib=eyJ2IjoiMSJ9.hc4As3MPl6UqeVMZbWxpQb1aCfLDbaZW2g5Z1vUiTM9679vG6-fI8JbvQ9-uAgMe_6zzmuKBDhY1H1L0smXuOcbiKEMM_Ifgx8EhTgZbZvM7oEBmTmRc3va6gKcqYtHhjWzRguU7r8bdoAXRFqS6aJysebWZnXd3nbLtG2q3thS1Lz4B4-rpsBLGHjObkrbYRrOwwkzIfDk-3m0dv8zUwG46YezTdOGC8XbWP2XsFpNP2MMZX09R2pTbDVk99SQLXzOpCIm25jDJRrSMNLK8yDkY08vf2T3VnwFVkDpESec.hADEMiQDg9DPO65C7Uwq_AFhmEdEnzBt4Ng_Oq9WIeg&dib_tag=se&qid=1715635081&s=computers-intl-ship&sr=1-409&xpid=6WPKxhuQjC3j5,4.5,51
Highpoint SSD7580B NVMe 8-Port M.2/U.2 Industry Fastest-Performance/Comprehensive Selection Capable of Supporting Over 100TB On a Single Controller. ,"1,199.",https://www.amazon.com//HighPoint-Technologies-Highpoint-SSD7580B-Controller/dp/B09V212V1S/ref=sr_1_410?dib=eyJ2IjoiMSJ9.hc4As3MPl6UqeVMZbWxpQb1aCfLDbaZW2g5Z1vUiTM9679vG6-fI8JbvQ9-uAgMe_6zzmuKBDhY1H1L0smXuOcbiKEMM_Ifgx8EhTgZbZvM7oEBmTmRc3va6gKcqYtHhjWzRguU7r8bdoAXRFqS6aJysebWZnXd3nbLtG2q3thS1Lz4B4-rpsBLGHjObkrbYRrOwwkzIfDk-3m0dv8zUwG46YezTdOGC8XbWP2XsFpNP2MMZX09R2pTbDVk99SQLXzOpCIm25jDJRrSMNLK8yDkY08vf2T3VnwFVkDpESec.hADEMiQDg9DPO65C7Uwq_AFhmEdEnzBt4Ng_Oq9WIeg&dib_tag=se&qid=1715635081&s=computers-intl-ship&sr=1-410&xpid=6WPKxhuQjC3j5,4.0,1
Centon S1-U3P6-64G-5B MP Valuepack USB 3.2 Gen1 Datastick Pro (black) ,29.,https://www.amazon.com//Centon-Valuepack-DataStick-Flash-Drive/dp/B077C1Z41W/ref=sr_1_411?dib=eyJ2IjoiMSJ9.hc4As3MPl6UqeVMZbWxpQb1aCfLDbaZW2g5Z1vUiTM9679vG6-fI8JbvQ9-uAgMe_6zzmuKBDhY1H1L0smXuOcbiKEMM_Ifgx8EhTgZbZvM7oEBmTmRc3va6gKcqYtHhjWzRguU7r8bdoAXRFqS6aJysebWZnXd3nbLtG2q3thS1Lz4B4-rpsBLGHjObkrbYRrOwwkzIfDk-3m0dv8zUwG46YezTdOGC8XbWP2XsFpNP2MMZX09R2pTbDVk99SQLXzOpCIm25jDJRrSMNLK8yDkY08vf2T3VnwFVkDpESec.hADEMiQDg9DPO65C7Uwq_AFhmEdEnzBt4Ng_Oq9WIeg&dib_tag=se&qid=1715635081&s=computers-intl-ship&sr=1-411&xpid=6WPKxhuQjC3j5,4.5,209
Kingston NV1 2TB M.2 2280 NVMe PCIe Internal SSD Up to 2100 MB/s SNVS/2000G ,157.,https://www.amazon.com//Kingston-2280-Internal-SNVS-2000G/dp/B091BG4HDW/ref=sr_1_412?dib=eyJ2IjoiMSJ9.hc4As3MPl6UqeVMZbWxpQb1aCfLDbaZW2g5Z1vUiTM9679vG6-fI8JbvQ9-uAgMe_6zzmuKBDhY1H1L0smXuOcbiKEMM_Ifgx8EhTgZbZvM7oEBmTmRc3va6gKcqYtHhjWzRguU7r8bdoAXRFqS6aJysebWZnXd3nbLtG2q3thS1Lz4B4-rpsBLGHjObkrbYRrOwwkzIfDk-3m0dv8zUwG46YezTdOGC8XbWP2XsFpNP2MMZX09R2pTbDVk99SQLXzOpCIm25jDJRrSMNLK8yDkY08vf2T3VnwFVkDpESec.hADEMiQDg9DPO65C7Uwq_AFhmEdEnzBt4Ng_Oq9WIeg&dib_tag=se&qid=1715635081&s=computers-intl-ship&sr=1-412&xpid=6WPKxhuQjC3j5,4.7,"13,515"
Seagate ST20000NE000 IronWolf Pro 20TB NAS Internal Hard Drive HDD – CMR 3.5 Inch SATA 6Gb/s 7200 RPM ,526.,https://www.amazon.com//Seagate-IronWolf-ST20000NE000-Hard-Drive/dp/B09MKJHGYG/ref=sr_1_411?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-411&xpid=6WPKxhuQjC3j5,3.1,6
(Old Model) Seagate 500GB Desktop HDD Sata 6Gb/s 16MB Cache 3.5-Inch Internal Bare Drive (ST500DM002) ,61.,https://www.amazon.com//Seagate-Desktop-3-5-Inch-Internal-ST500DM002/dp/B005CT56R6/ref=sr_1_412?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-412&xpid=6WPKxhuQjC3j5,4.5,"10,983"
"QNAP TS-262-4G-24ST-US 2 Bay Multimedia Desktop NAS with 4TB Storage Capacity, Preconfigured RAID 1 Seagate IronWolf HDD Bundle ",579.,https://www.amazon.com//QNAP-TS-262-4G-24ST-US-Multimedia-Capacity-Preconfigured/dp/B0CZ7P63TZ/ref=sr_1_413?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-413&xpid=6WPKxhuQjC3j5,,
"Fantom Drives FD 2TB Xbox Portable Hard Drive - USB 3.2 Gen 1-5Gbps - Aluminum - Black - Compatible with Xbox One, Xbox One S, Xbox One X (XB-2TB-PGD) ",90.,https://www.amazon.com//Fantom-Drives-Xbox-External-Drive/dp/B072QMV5ZT/ref=sr_1_414?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-414&xpid=6WPKxhuQjC3j5,4.6,144
"Transcend 128GB JetFlash 790 USB 3.0 Flash Drive (TS128GJF790K),Black ",10.,https://www.amazon.com//Transcend-128GB-JetFlash-Flash-TS128GJF790K/dp/B00JKATVM4/ref=sr_1_415?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-415&xpid=6WPKxhuQjC3j5,4.5,"1,325"
Transcend TS256GMTS830S 256GB SATA III 6GB/s MTS800 80mm M.2 Solid State Drive ,39.,https://www.amazon.com//Transcend-TS256GMTS830S-256GB-MTS800-Solid/dp/B07KG1283L/ref=sr_1_416?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-416&xpid=6WPKxhuQjC3j5,4.5,214
"SilverStone FS303-12G Two 5.25"" Bay to Three 3.5"" SAS-12G / SATA 6Gbit/s trayless hot-swap cage, SST-FS303B-12G ",101.,https://www.amazon.com//SilverStone-FS303-12G-trayless-hot-swap-SST-FS303B-12G/dp/B0BB5DM5VL/ref=sr_1_417?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-417&xpid=6WPKxhuQjC3j5,,
"Cooler Master Oracle AIR High Speed NVME M.2 SSD Enclosure, Full Toolless, Aluminum, USB 3.2 Gen 2 Type-C, Write|Read GBP 10,Write| Read MB/s 1054, SSD Size 2280|2260|2242|2240|2230 (SOA010-ME-00) ",49.,https://www.amazon.com//Cooler-Master-Enclosure-Toolless-SOA010-ME-00/dp/B0BX6GKL5Y/ref=sr_1_418?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-418&xpid=6WPKxhuQjC3j5,5.0,7
16GB Attaché 4 USB 2.0 Flash Drive 3-Pack ,16.,https://www.amazon.com//PNY-Attach%C3%A9-Flash-Drive-3-Pack/dp/B0CM81XTSH/ref=sr_1_419?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-419&xpid=6WPKxhuQjC3j5,4.7,4
"Transcend 120 GB TLC SATA III 6Gb/s 2.5"" Solid State Drive (TS120GSSD220S) ",25.,https://www.amazon.com//Transcend-Solid-State-Drive-TS120GSSD220S/dp/B01FYD9SKU/ref=sr_1_420?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-420&xpid=6WPKxhuQjC3j5,4.6,"3,056"
"Synology Plus HAT33004T 4 TB Hard Drive - 3.5"" Internal - SATA (SATA/600) ",99.,https://www.amazon.com//Synology-Plus-HAT33004T-Hard-Drive/dp/B0C2MLZR72/ref=sr_1_421?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-421&xpid=6WPKxhuQjC3j5,4.6,24
Transcend TS32GMTS400S 32GB M.2 SATAIII 42mm SSD Internal Solid State Drive ,28.,https://www.amazon.com//Transcend-MTS400S-Solid-State-TS32GMTS400S/dp/B077H276GQ/ref=sr_1_422?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-422&xpid=6WPKxhuQjC3j5,4.6,403
"2.5 Inch 250GB SATA HDD OEM HITACHI - Z5K500-250 0J30162 DA5280 Cmpatible with Laptops, PS3 Slim ",14.,https://www.amazon.com//TOTALCONSOLE-Inch-250GB-SATA-HITACHI/dp/B0CCLQ3165/ref=sr_1_423?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-423&xpid=6WPKxhuQjC3j5,5.0,1
Seagate 500 GB Fast SSD Portable External Solid State Drive for PC and Mac (STCM500401) ,290.,https://www.amazon.com//Seagate-Portable-External-Solid-STCM500401/dp/B07DWBBCJF/ref=sr_1_427?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-427&xpid=6WPKxhuQjC3j5,4.6,461
"BUFFALO MiniStation Extreme NFC USB 3.0 2 TB Rugged Portable Hard Drive (HD-PZN2.0U3B),Black ",164.,https://www.amazon.com//Buffalo-MiniStation-Extreme-Portable-HD-PZN2-0U3B/dp/B00WJOV28O/ref=sr_1_428?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-428&xpid=6WPKxhuQjC3j5,4.4,148
"Corsair CMFVYGT3C-512GB Flash Voyager USB 3.0 512GB, black ",69.,https://www.amazon.com//Corsair-CMFVYGT3C-512GB-Flash-Voyager-512GB/dp/B07HJYXRL4/ref=sr_1_429?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-429&xpid=6WPKxhuQjC3j5,4.5,46
Seagate Enterprise Capacity ST6000NM0095 6TB 7200RPM SAS 12.0 GB/S 256MB 512E Enterprise Hard Drive ,236.,https://www.amazon.com//Seagate-Enterprise-Capacity-ST6000NM0095-7200RPM/dp/B01CG0DBXE/ref=sr_1_430?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-430&xpid=6WPKxhuQjC3j5,3.5,11
"SanDisk 32GB Cruzer Force Flash Drive USB 2.0 - SDCZ71-032G-B35, Black ",9.,https://www.amazon.com//SanDisk-Cruzer-Force-Flash-Drive/dp/B00C9Q6NM2/ref=sr_1_431?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-431&xpid=6WPKxhuQjC3j5,4.7,"18,669"
"SilverStone Technology FS304-12G Three 5.25"" Bay to Four 3.5"" SAS-12G / SATA 6Gbit/s trayless hot-swap cage, SST-FS304B-12G ",128.,https://www.amazon.com//SilverStone-Technology-FS304-12G-trayless-SST-FS304B-12G/dp/B0BB5Z1GF6/ref=sr_1_432?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-432&xpid=6WPKxhuQjC3j5,,
PNY 32GB Attaché 4 USB 2.0 Flash Drive 20-Pack ,71.,https://www.amazon.com//PNY-Attach%C3%A9-Flash-20-Pack-P-FD32GATT4-GEX20/dp/B0866NX67B/ref=sr_1_433?dib=eyJ2IjoiMSJ9.wG6hsyaoVKGBhC4k1WkEnv96zoUprdRxsawDz6RNZK9WrGZWmXD_L8T8rpxefTQlVF3cqWGWZwxTxR0YA8Ve1WHe-hAWyUDI_vIplS1Gx8FJom65yfXeH4BM_X4lWeKKrQJqWEqdbq5Qn_iQd0avjnm2IMB76rk4DoTPlDLIrWBvo6E8tjX7gK9HTnnu7cL3oGaUdmzxNZkUVmBU9qhclWhpRlMTxM2TQMPN1so06SEcXkS7EFRO7LN9zRLhsr_DGqaI3zcbQZS-vTzBdnup8uUhQqkTKRrZO-CfQHBgD7s.8OsvwV1oD52-8WXFfebiiDfa7dTQrcXbloe945Iyue0&dib_tag=se&qid=1715635085&s=computers-intl-ship&sr=1-433&xpid=6WPKxhuQjC3j5,4.3,35
